"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[normal_user-ANY]",""
"passed","Fri Oct 10 17:02:31 GMT 2025","Fri Oct 10 17:02:34 GMT 2025","3333","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[moderator_user]",""
"passed","Fri Oct 10 17:02:55 GMT 2025","Fri Oct 10 17:02:58 GMT 2025","2964","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[super_user]",""
"passed","Fri Oct 10 17:04:56 GMT 2025","Fri Oct 10 17:04:56 GMT 2025","116","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_api_data_updated[super_user]","
        Test whether API data is updated correctly after modifying the template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            template_v2 (Template): An instance of the Template model with version 2.
            live_server: Pytest fixture providing the live server URL.

        Returns:
            None
        "
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[None-ANY]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[normal_user-ANY]",""
"passed","Fri Oct 10 17:01:30 GMT 2025","Fri Oct 10 17:01:30 GMT 2025","5","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_my_user",""
"passed","Fri Oct 10 17:04:09 GMT 2025","Fri Oct 10 17:04:13 GMT 2025","4723","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_with_access[super_user]","
        Test to verify if a user can access unpublished phenotypes with group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Fri Oct 10 17:02:17 GMT 2025","Fri Oct 10 17:02:21 GMT 2025","3599","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[normal_user]",""
"passed","Fri Oct 10 17:05:06 GMT 2025","Fri Oct 10 17:05:09 GMT 2025","2905","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_template_api[super_user]","
        Test the API endpoint related to template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            live_server: Pytest fixture providing the live server URL.
            template_v2 (Template): An instance of the Template model with version 2.


        Returns:
            None
        "
"passed","Fri Oct 10 17:01:39 GMT 2025","Fri Oct 10 17:01:39 GMT 2025","10","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_users_to_edit[owner_user]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[owner_user-ANY]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[owner_user-ANY]",""
"passed","Fri Oct 10 17:01:09 GMT 2025","Fri Oct 10 17:01:12 GMT 2025","2531","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_anonymous_publication_presence",""
"passed","Fri Oct 10 17:03:59 GMT 2025","Fri Oct 10 17:04:00 GMT 2025","199","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_create_phenos","
        Test to verify that non-authenticated users can't create phenotypes.
        "
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_publish_btn_presence[owner_user-ANY]",""
"passed","Fri Oct 10 17:01:49 GMT 2025","Fri Oct 10 17:01:49 GMT 2025","5","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_genereic_entity[super_user]",""
"skipped","Fri Oct 10 17:04:48 GMT 2025","Fri Oct 10 17:04:48 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_entity_published[super_user]","
        Test if the publishing of a GenericEntity with version 2 reflects in the home page statistics.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.
            user_type (str): Type of user for the test.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.

       Returns:
           None
       "
"passed","Fri Oct 10 17:03:21 GMT 2025","Fri Oct 10 17:03:24 GMT 2025","3900","clinicalcode.tests.functional_tests","test_collection_components","TestCollectionComponents","","","test_collection_redirects[normal_user]",""
"passed","Fri Oct 10 17:02:44 GMT 2025","Fri Oct 10 17:02:45 GMT 2025","1002","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[None]",""
"skipped","Fri Oct 10 17:04:33 GMT 2025","Fri Oct 10 17:04:33 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_edit_phenotype[super_user]","
        Test if an entity with template version 1 is updated with fields from
        template version 2 on edit.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_entity (GenericEntity): An instance of the GenericEntity model.
            user_type (str): Type of user for the test.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            template_v2 (Template): An instance of the Template model with version 2.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[normal_user-ANY]",""
"passed","Fri Oct 10 17:04:23 GMT 2025","Fri Oct 10 17:04:29 GMT 2025","5746","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_without_access[super_user]","
        Test to verify if a user can view phenotypes without group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Fri Oct 10 17:04:42 GMT 2025","Fri Oct 10 17:04:46 GMT 2025","3818","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_export_json[super_user]","
        Test exporting entity data in JSON format is reflected for entity created using template version 2.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.
            user_type (str): Type of user for the test.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[moderator_user-ANY]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[owner_user-ANY]",""
"passed","Fri Oct 10 17:04:31 GMT 2025","Fri Oct 10 17:04:31 GMT 2025","330","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_view_published_phenos","
        Test to verify that non-authenticated users can view published phenotypes.
        "
"passed","Fri Oct 10 17:03:34 GMT 2025","Fri Oct 10 17:03:36 GMT 2025","1540","clinicalcode.tests.functional_tests","test_collection_components","TestCollectionComponents","","","test_collection_redirects[None]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[normal_user-ANY]",""
"passed","Fri Oct 10 17:03:47 GMT 2025","Fri Oct 10 17:03:56 GMT 2025","9271","clinicalcode.tests.functional_tests","test_search_filters","TestSearchFilters","","","test_tags_filter[super_user]",""
"skipped","Fri Oct 10 16:58:34 GMT 2025","Fri Oct 10 16:58:34 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[owner_user-ANY]",""
"skipped","Fri Oct 10 17:01:13 GMT 2025","Fri Oct 10 17:01:13 GMT 2025","0","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_publish_btn_presence[moderator_user-REQUESTED]",""
"passed","Fri Oct 10 17:01:21 GMT 2025","Fri Oct 10 17:01:21 GMT 2025","13","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_users_to_edit[super_user]",""
