"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 01 12:18:59 GMT 2025","Tue Jul 01 12:18:59 GMT 2025","318","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_anonymous_publication_presence",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[None-ANY]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[owner_user-ANY]",""
"passed","Tue Jul 01 12:22:19 GMT 2025","Tue Jul 01 12:22:20 GMT 2025","1257","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[None]",""
"passed","Tue Jul 01 12:21:51 GMT 2025","Tue Jul 01 12:21:55 GMT 2025","4023","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[moderator_user]",""
"passed","Tue Jul 01 12:19:14 GMT 2025","Tue Jul 01 12:19:20 GMT 2025","5931","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_without_access[super_user]","
        Test to verify if a user can view phenotypes without group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Tue Jul 01 12:22:05 GMT 2025","Tue Jul 01 12:22:09 GMT 2025","3216","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[normal_user]",""
"passed","Tue Jul 01 12:20:36 GMT 2025","Tue Jul 01 12:20:36 GMT 2025","15","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_users_to_edit[super_user]",""
"skipped","Tue Jul 01 12:16:23 GMT 2025","Tue Jul 01 12:16:23 GMT 2025","0","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_publish_btn_presence[owner_user-ANY]",""
"passed","Tue Jul 01 12:20:16 GMT 2025","Tue Jul 01 12:20:26 GMT 2025","10283","clinicalcode.tests.functional_tests","test_search_filters","TestSearchFilters","","","test_tags_filter[super_user]",""
"passed","Tue Jul 01 12:19:04 GMT 2025","Tue Jul 01 12:19:04 GMT 2025","436","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_view_published_phenos","
        Test to verify that non-authenticated users can view published phenotypes.
        "
"passed","Tue Jul 01 12:21:13 GMT 2025","Tue Jul 01 12:21:16 GMT 2025","2952","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_template_api[super_user]","
        Test the API endpoint related to template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            live_server: Pytest fixture providing the live server URL.
            template_v2 (Template): An instance of the Template model with version 2.


        Returns:
            None
        "
"skipped","Tue Jul 01 12:21:42 GMT 2025","Tue Jul 01 12:21:42 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_entity_published[super_user]","
        Test if the publishing of a GenericEntity with version 2 reflects in the home page statistics.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.
            user_type (str): Type of user for the test.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.

       Returns:
           None
       "
"passed","Tue Jul 01 12:19:05 GMT 2025","Tue Jul 01 12:19:05 GMT 2025","195","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_auth_user_edit","
        Test to verify that non-authenticated users can't update phenotypes.
        "
"passed","Tue Jul 01 12:21:03 GMT 2025","Tue Jul 01 12:21:03 GMT 2025","5","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_genereic_entity[super_user]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[normal_user-ANY]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[moderator_user-ANY]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[None-ANY]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[owner_user-ANY]",""
"passed","Tue Jul 01 12:20:37 GMT 2025","Tue Jul 01 12:20:37 GMT 2025","4","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_user_not_allowed_to_create",""
"passed","Tue Jul 01 12:22:30 GMT 2025","Tue Jul 01 12:22:39 GMT 2025","8690","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[normal_user]",""
"passed","Tue Jul 01 12:21:26 GMT 2025","Tue Jul 01 12:21:30 GMT 2025","4063","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_export_json[super_user]","
        Test exporting entity data in JSON format is reflected for entity created using template version 2.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.
            user_type (str): Type of user for the test.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[owner_user-ANY]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[normal_user-ANY]",""
"passed","Tue Jul 01 12:23:00 GMT 2025","Tue Jul 01 12:23:03 GMT 2025","3097","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[super_user]",""
"skipped","Tue Jul 01 12:19:02 GMT 2025","Tue Jul 01 12:19:02 GMT 2025","0","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[moderator_user-ANY]",""
"passed","Tue Jul 01 12:19:47 GMT 2025","Tue Jul 01 12:19:50 GMT 2025","3062","clinicalcode.tests.functional_tests","test_collection_components","TestCollectionComponents","","","test_collection_redirects[None]",""
"passed","Tue Jul 01 12:19:31 GMT 2025","Tue Jul 01 12:19:35 GMT 2025","4630","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_with_access[super_user]","
        Test to verify if a user can access unpublished phenotypes with group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
