"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Mar 17 16:49:51 GMT 2025","Mon Mar 17 16:49:51 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_edit_phenotype[super_user]","
        Test if an entity with template version 1 is updated with fields from
        template version 2 on edit.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_entity (GenericEntity): An instance of the GenericEntity model.
            user_type (str): Type of user for the test.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            template_v2 (Template): An instance of the Template model with version 2.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"passed","Mon Mar 17 16:51:02 GMT 2025","Mon Mar 17 16:51:02 GMT 2025","17","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[None-ANY]",""
"passed","Mon Mar 17 16:48:54 GMT 2025","Mon Mar 17 16:48:55 GMT 2025","1253","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[None]",""
"passed","Mon Mar 17 16:50:01 GMT 2025","Mon Mar 17 16:50:04 GMT 2025","3150","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_template_api[super_user]","
        Test the API endpoint related to template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            live_server: Pytest fixture providing the live server URL.
            template_v2 (Template): An instance of the Template model with version 2.


        Returns:
            None
        "
"passed","Mon Mar 17 16:50:40 GMT 2025","Mon Mar 17 16:50:41 GMT 2025","340","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[moderator_user-ANY]",""
"passed","Mon Mar 17 16:54:57 GMT 2025","Mon Mar 17 16:54:57 GMT 2025","9","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_users_to_edit[owner_user]",""
"passed","Mon Mar 17 16:54:03 GMT 2025","Mon Mar 17 16:54:09 GMT 2025","5972","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_without_access[super_user]","
        Test to verify if a user can view phenotypes without group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Mon Mar 17 16:49:34 GMT 2025","Mon Mar 17 16:49:35 GMT 2025","1070","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[None]",""
"passed","Mon Mar 17 16:55:06 GMT 2025","Mon Mar 17 16:55:06 GMT 2025","5","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_genereic_entity[super_user]",""
"passed","Mon Mar 17 16:51:34 GMT 2025","Mon Mar 17 16:51:34 GMT 2025","211","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[normal_user-ANY]",""
"passed","Mon Mar 17 16:52:28 GMT 2025","Mon Mar 17 16:52:28 GMT 2025","205","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[normal_user-ANY]",""
"passed","Mon Mar 17 16:47:34 GMT 2025","Mon Mar 17 16:47:34 GMT 2025","750","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_anonymous_publication_presence",""
"passed","Mon Mar 17 16:49:20 GMT 2025","Mon Mar 17 16:49:24 GMT 2025","4232","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[normal_user]",""
"skipped","Mon Mar 17 16:50:21 GMT 2025","Mon Mar 17 16:50:21 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_entity_published[super_user]","
        Test if the publishing of a GenericEntity with version 2 reflects in the home page statistics.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.
            user_type (str): Type of user for the test.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.

       Returns:
           None
       "
"passed","Mon Mar 17 16:50:51 GMT 2025","Mon Mar 17 16:50:51 GMT 2025","212","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[owner_user-ANY]",""
"passed","Mon Mar 17 16:54:38 GMT 2025","Mon Mar 17 16:54:38 GMT 2025","4","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_my_user",""
"passed","Mon Mar 17 16:50:30 GMT 2025","Mon Mar 17 16:50:30 GMT 2025","184","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_api_data_updated[super_user]","
        Test whether API data is updated correctly after modifying the template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            template_v2 (Template): An instance of the Template model with version 2.
            live_server: Pytest fixture providing the live server URL.

        Returns:
            None
        "
"passed","Mon Mar 17 16:49:46 GMT 2025","Mon Mar 17 16:49:49 GMT 2025","3815","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[moderator_user]",""
"passed","Mon Mar 17 16:54:48 GMT 2025","Mon Mar 17 16:54:48 GMT 2025","10","clinicalcode.tests.unit_tests","test_read_only_permissions","TestReadOnlyPermissions","","","test_users_to_edit[super_user]",""
"passed","Mon Mar 17 16:53:12 GMT 2025","Mon Mar 17 16:53:12 GMT 2025","17","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[None-ANY]",""
"passed","Mon Mar 17 16:50:15 GMT 2025","Mon Mar 17 16:50:19 GMT 2025","4526","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_export_json[super_user]","
        Test exporting entity data in JSON format is reflected for entity created using template version 2.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_user (dict): Dictionary containing user instances.
            generic_entity_v2 (GenericEntity): An instance of the GenericEntity model with version 2.
            user_type (str): Type of user for the test.
            login: Pytest fixture providing a login function.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"passed","Mon Mar 17 16:54:14 GMT 2025","Mon Mar 17 16:54:14 GMT 2025","197","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_create_phenos","
        Test to verify that non-authenticated users can't create phenotypes.
        "
"passed","Mon Mar 17 16:47:26 GMT 2025","Mon Mar 17 16:47:31 GMT 2025","4962","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_publish_btn_presence[owner_user-ANY]",""
"passed","Mon Mar 17 16:54:13 GMT 2025","Mon Mar 17 16:54:13 GMT 2025","221","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_auth_user_edit","
        Test to verify that non-authenticated users can't update phenotypes.
        "
"passed","Mon Mar 17 16:48:05 GMT 2025","Mon Mar 17 16:48:10 GMT 2025","4433","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[moderator_user]",""
"passed","Mon Mar 17 16:52:17 GMT 2025","Mon Mar 17 16:52:17 GMT 2025","17","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[None-ANY]",""
