"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 13 17:25:04 GMT 2025","Thu Feb 13 17:25:07 GMT 2025","3065","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_template_api[super_user]","
        Test the API endpoint related to template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            live_server: Pytest fixture providing the live server URL.
            template_v2 (Template): An instance of the Template model with version 2.


        Returns:
            None
        "
"passed","Thu Feb 13 17:24:04 GMT 2025","Thu Feb 13 17:24:04 GMT 2025","129","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[normal_user-ANY]",""
"passed","Thu Feb 13 17:22:48 GMT 2025","Thu Feb 13 17:22:48 GMT 2025","205","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[moderator_user-ANY]",""
"passed","Thu Feb 13 17:27:53 GMT 2025","Thu Feb 13 17:27:53 GMT 2025","180","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_auth_user_edit","
        Test to verify that non-authenticated users can't update phenotypes.
        "
"passed","Thu Feb 13 17:26:50 GMT 2025","Thu Feb 13 17:26:51 GMT 2025","889","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[None]",""
"passed","Thu Feb 13 17:26:11 GMT 2025","Thu Feb 13 17:26:12 GMT 2025","1033","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[None]",""
"passed","Thu Feb 13 17:21:55 GMT 2025","Thu Feb 13 17:21:55 GMT 2025","18","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[None-ANY]",""
"passed","Thu Feb 13 17:25:42 GMT 2025","Thu Feb 13 17:25:43 GMT 2025","798","clinicalcode.tests.functional_tests","test_detail_components","TestDetailComponents","","","test_anonymous_publication_presence",""
"passed","Thu Feb 13 17:24:14 GMT 2025","Thu Feb 13 17:24:15 GMT 2025","358","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[owner_user-ANY]",""
"passed","Thu Feb 13 17:28:49 GMT 2025","Thu Feb 13 17:28:59 GMT 2025","9896","clinicalcode.tests.functional_tests","test_search_filters","TestSearchFilters","","","test_tags_filter[super_user]",""
"passed","Thu Feb 13 17:22:05 GMT 2025","Thu Feb 13 17:22:05 GMT 2025","213","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[owner_user-ANY]",""
"passed","Thu Feb 13 17:27:16 GMT 2025","Thu Feb 13 17:27:20 GMT 2025","4064","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[moderator_user]",""
"passed","Thu Feb 13 17:28:03 GMT 2025","Thu Feb 13 17:28:09 GMT 2025","5852","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_without_access[super_user]","
        Test to verify if a user can view phenotypes without group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Thu Feb 13 17:22:59 GMT 2025","Thu Feb 13 17:22:59 GMT 2025","344","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_post[normal_user-ANY]",""
"passed","Thu Feb 13 17:25:52 GMT 2025","Thu Feb 13 17:26:01 GMT 2025","8872","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[normal_user]",""
"passed","Thu Feb 13 17:27:02 GMT 2025","Thu Feb 13 17:27:06 GMT 2025","4198","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_redirect[super_user]",""
"passed","Thu Feb 13 17:24:38 GMT 2025","Thu Feb 13 17:24:38 GMT 2025","197","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_api_data_updated[super_user]","
        Test whether API data is updated correctly after modifying the template version.

        Args:
            generate_user (dict): Dictionary containing user instances.
            user_type (str): Type of user for the test.
            template_v2 (Template): An instance of the Template model with version 2.
            live_server: Pytest fixture providing the live server URL.

        Returns:
            None
        "
"passed","Thu Feb 13 17:28:35 GMT 2025","Thu Feb 13 17:28:37 GMT 2025","1954","clinicalcode.tests.functional_tests","test_collection_components","TestCollectionComponents","","","test_collection_redirects[None]",""
"passed","Thu Feb 13 17:23:21 GMT 2025","Thu Feb 13 17:23:21 GMT 2025","209","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_post[normal_user-ANY]",""
"skipped","Thu Feb 13 17:24:40 GMT 2025","Thu Feb 13 17:24:40 GMT 2025","0","clinicalcode.tests.functional_tests","test_template_versions","TestTemplateVersioning","","","test_edit_phenotype[super_user]","
        Test if an entity with template version 1 is updated with fields from
        template version 2 on edit.

        Args:
            live_server: Pytest fixture providing the live server URL.
            generate_entity (GenericEntity): An instance of the GenericEntity model.
            user_type (str): Type of user for the test.
            generate_user (dict): Dictionary containing user instances.
            login: Pytest fixture providing a login function.
            template_v2 (Template): An instance of the Template model with version 2.
            logout: Pytest fixture providing a logout function.

        Returns:
            None
        "
"passed","Thu Feb 13 17:23:53 GMT 2025","Thu Feb 13 17:23:53 GMT 2025","129","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_request_get[owner_user-ANY]",""
"passed","Thu Feb 13 17:26:23 GMT 2025","Thu Feb 13 17:26:26 GMT 2025","3707","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[moderator_user]",""
"passed","Thu Feb 13 17:26:36 GMT 2025","Thu Feb 13 17:26:40 GMT 2025","3968","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[super_user]",""
"passed","Thu Feb 13 17:28:20 GMT 2025","Thu Feb 13 17:28:26 GMT 2025","5132","clinicalcode.tests.functional_tests","test_collection_components","TestCollectionComponents","","","test_collection_redirects[normal_user]",""
"passed","Thu Feb 13 17:27:30 GMT 2025","Thu Feb 13 17:27:34 GMT 2025","3678","clinicalcode.tests.functional_tests","test_moderation_components","TestModerationComponents","","","test_moderation_component_presence[normal_user]",""
"passed","Thu Feb 13 17:27:54 GMT 2025","Thu Feb 13 17:27:54 GMT 2025","199","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_create_phenos","
        Test to verify that non-authenticated users can't create phenotypes.
        "
"passed","Thu Feb 13 17:23:43 GMT 2025","Thu Feb 13 17:23:43 GMT 2025","200","clinicalcode.tests.unit_tests","test_publishing","TestPublishing","","","test_publish_approve_get[normal_user-ANY]",""
"passed","Thu Feb 13 17:27:45 GMT 2025","Thu Feb 13 17:27:50 GMT 2025","4844","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_user_with_access[super_user]","
        Test to verify if a user can access unpublished phenotypes with group/world access.

        Args:
            generate_user (dict): Dictionary of generated users.
            user_type (str): Type of user to test.
            live_server (LiveServer): Live server instance for testing.
            generic_entity (GenericEntity): The generic entity fixture.
        "
"passed","Thu Feb 13 17:27:52 GMT 2025","Thu Feb 13 17:27:52 GMT 2025","446","clinicalcode.tests.functional_tests","test_auth_user","TestAuthPhenoAccess","","","test_non_authenticated_user_view_published_phenos","
        Test to verify that non-authenticated users can view published phenotypes.
        "
